date,question,committee,project,responsible,attendees
2025-04-09,"Teisingumo, ministerijų, Valstybės kontrolės, Viešųjų pirkimų tarnybos atstovai",Audito komitetas,,A.  SkardžiusA.  ZuokasE.  ŠukytėD.  Andriūnaitė,
2025-04-09,"Teisingumo, ministerijų, Valstybės kontrolės, Viešųjų pirkimų tarnybos atstovai",Audito komitetas,,A.  SkardžiusA.  ZuokasE.  ŠukytėD.  Andriūnaitė,
2025-04-09,Kiti klausimai:,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-04-09,1. Dėl pasirengimo svarstyti įstatymų projektus;,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-04-09,2. Dėl kito komiteto posėdžio,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-04-02,Posėdžio darbotvarkės tvirtinimas,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-04-02,Lietuvos ekonominės raidos scenarijaus 2025–2028 m. ir Valstybės kontrolės išvados dėl jo pristatymas,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasD.  Andriūnaitė,
2025-04-02,Dėl antrojo jūros vėjo elektrinių parko projekto ekonominio pagrįstumo ir tolimesnės projekto eigos,Audito komitetas,,A.  SkardžiusD.  Andriūnaitė,
2025-04-02,"Dėl apibendrintų 2024 m. duomenų apie asignavimų valdytojų lėšų panaudojimą reprezentacijai, transportui, komandiruotėms, kvalifikacijai tobulinti, ekspertams ir darbo užmokesčiui",Audito komitetas,,A.  SkardžiusE.  Šukytė,
2025-04-02,Kiti klausimai:,Audito komitetas,4-2,A.  SkardžiusL.  Pranaitytė,
2025-04-02,1. Dėl 2025 m. kovo 19 valstybinio audito ataskaitos Nr. 4-2(RN) „Lietuvos kariuomenės personalo komplektavimo ir karo prievolės administravimas“ svarstymo ir kuratorių paskyrimo;,Audito komitetas,4-2,A.  SkardžiusL.  Pranaitytė,
2025-04-02,2. Dėl kito komiteto posėdžio,Audito komitetas,4-2,A.  SkardžiusL.  Pranaitytė,
2025-03-26,Uždaro posėdžio darbotvarkės tvirtinimas (,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-03-26,uždaras,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-03-26,uždaras,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-03-26,2025 m. vasario 14 d.vertinimo ataskaita „Gynybos biudžeto valdymo analizė“ (įslaptinta) (uždaras klausimas),Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  BuragienėL.  Pranaitytė,
2025-03-26,2025 m. vasario 14 d.vertinimo ataskaita „Gynybos biudžeto valdymo analizė“ (įslaptinta) (uždaras klausimas),Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  BuragienėL.  Pranaitytė,
2025-03-26,"Krašto apsaugos ministerijos, Valstybės kontrolės atstovai",Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  BuragienėL.  Pranaitytė,
2025-03-26,"Krašto apsaugos ministerijos, Valstybės kontrolės atstovai",Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  BuragienėL.  Pranaitytė,
2025-03-26,A.  Skardžius,Audito komitetas,,,
2025-03-26,J.  Razma,Audito komitetas,,,
2025-03-26,V.  Alekna,Audito komitetas,,,
2025-03-26,R.  Janušonienė,Audito komitetas,,,
2025-03-26,K.  Podolskis,Audito komitetas,,,
2025-03-26,R.  Vyžintas,Audito komitetas,,,
2025-03-26,A.  Zuokas,Audito komitetas,,,
2025-03-26,A.  Buragienė,Audito komitetas,,,
2025-03-26,L.  Pranaitytė,Audito komitetas,,,
2025-03-26,Posėdžio darbotvarkės tvirtinimas,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-03-26,"KOMISIJOS KOMUNIKATAS EUROPOS PARLAMENTUI, TARYBAI, EUROPOS EKONOMIKOS IR SOCIALINIŲ REIKALŲ KOMITETUI IR REGIONŲ KOMITETUI. 2025 m. Komisijos darbo programa",Audito komitetas,"ES-2025-13, COM/2025/45",A.  SkardžiusE.  Šukytė,
2025-03-26,"KOMISIJOS KOMUNIKATAS EUROPOS PARLAMENTUI, TARYBAI, EUROPOS EKONOMIKOS IR SOCIALINIŲ REIKALŲ KOMITETUI IR REGIONŲ KOMITETUI. 2025 m. Komisijos darbo programa",Audito komitetas,"ES-2025-13, COM/2025/45",A.  SkardžiusE.  Šukytė,
2025-03-26,"Europos Komisijos atstovybės Lietuvoje, Finansų ministerijos atstovai",Audito komitetas,"ES-2025-13, COM/2025/45",A.  SkardžiusE.  Šukytė,
2025-03-26,"Europos Komisijos atstovybės Lietuvoje, Finansų ministerijos atstovai",Audito komitetas,"ES-2025-13, COM/2025/45",A.  SkardžiusE.  Šukytė,
2025-03-26,2025 m. kovo 5 d. ataskaita Nr. RAE-4 „Rekomendacijų įgyvendinimo ataskaita“ (parlamentinė kontrolė),Audito komitetas,RAE-4,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  Buragienė,
2025-03-26,Kiti klausimai:,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-03-26,"1. Dėl Seimo nario V. Aleknos prašymo pritarti jo dalyvavimui Lietuvos Respublikos, Estijos Respublikos ir Latvijos Respublikos parlamentų narių krepšinio turnyre Baltijos Asamblėjos taurei laimėti 2025 m. balandžio 11-12 d. Ventspilyje (Latvijos Respublika).",Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-03-26,2. Dėl kito komiteto posėdžio.,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-03-19,Posėdžio darbotvarkės tvirtinimas,Audito komitetas,,A.  SkardžiusL.  Pranaitytė,
2025-03-19,Seimo kanceliarijos Teisės departamento aktualios informacijos pristatymas,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasL.  Pranaitytė,
2025-03-19,Seimo kanceliarijos Teisės departamento aktualios informacijos pristatymas,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasL.  Pranaitytė,
2025-03-19,Seimo kanceliarijos Teisės departamento direktorius,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasL.  Pranaitytė,
2025-03-19,Seimo kanceliarijos Teisės departamento direktorius,Audito komitetas,,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasL.  Pranaitytė,
2025-03-19,2025 m. kovo 5 d. ataskaita Nr. RAE-4 „Rekomendacijų įgyvendinimo ataskaita“ (parlamentinė kontrolė),Audito komitetas,RAE-4,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  Buragienė,
2025-03-19,2025 m. kovo 5 d. ataskaita Nr. RAE-4 „Rekomendacijų įgyvendinimo ataskaita“ (parlamentinė kontrolė),Audito komitetas,RAE-4,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  Buragienė,
2025-03-19,"Aplinkos, Ekonomikos ir",Audito komitetas,RAE-4,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  Buragienė,
2025-03-19,"inovacijų, Sveikatos apsaugos ministerijų, VĮ Registrų centro, Valstybės",Audito komitetas,RAE-4,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  Buragienė,
2025-03-19,"kontrolės, Vyriausybės kanceliarijos atstovai",Audito komitetas,RAE-4,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  Buragienė,
2025-03-19,"kontrolės, Vyriausybės kanceliarijos atstovai",Audito komitetas,RAE-4,A.  SkardžiusJ.  RazmaV.  AleknaR.  JanušonienėK.  PodolskisR.  VyžintasA.  ZuokasA.  Buragienė,
2025-03-19,"2024 m. gruodžio 23 d. valstybinio audito ataskaita Nr. VAE-11 „Prokuratūros išteklių valdymas organizuojant ikiteisminį tyrimą ir jam vadovaujant, palaikant valstybinį kaltinimą baudžiamosiose bylose“ (parlamentinė kontrolė)",Audito komitetas,VAE-11,K.  PodolskisA.  ZuokasE.  Šukytė,
2025-03-19,"2024 m. gruodžio 23 d. valstybinio audito ataskaita Nr. VAE-11 „Prokuratūros išteklių valdymas organizuojant ikiteisminį tyrimą ir jam vadovaujant, palaikant valstybinį kaltinimą baudžiamosiose bylose“ (parlamentinė kontrolė)",Audito komitetas,VAE-11,K.  PodolskisA.  ZuokasE.  Šukytė,
2025-03-19,"Generalinės prokuratūros, Teisingumo",Audito komitetas,VAE-11,K.  PodolskisA.  ZuokasE.  Šukytė,
2025-03-19,"ministerijos,  Valstybės kontrolės",Audito komitetas,VAE-11,K.  PodolskisA.  ZuokasE.  Šukytė,
2025-03-19,atstovai,Audito komitetas,VAE-11,K.  PodolskisA.  ZuokasE.  Šukytė,
2025-03-19,atstovai,Audito komitetas,VAE-11,K.  PodolskisA.  ZuokasE.  Šukytė,
2025-03-19,2024 m. lapkričio 12 d. valstybinio audito ataskaita Nr. ATA-2 „VšĮ CPO LT veikla vykdant viešuosius pirkimus“ (parlamentinė kontrolė),Audito komitetas,ATA-2,V.  AleknaR.  JanušonienėK.  PodolskisD.  Andriūnaitė,
2025-03-19,Dėl siūlymo Audito komitetui inicijuoti Konkurencijos įstatymo pakeitimus,Audito komitetas,,R.  JanušonienėA.  ZuokasE.  ŠukytėL.  Pranaitytė,
2025-03-19,Kiti klausimai:,Audito komitetas,XVP-105,A.  SkardžiusL.  Pranaitytė,
2025-03-19,1.	Dėl pasirengimo svarstyti Seimo nutarimo „Dėl pavedimo Lietuvos Respublikos valstybės kontrolei atlikti valstybinį auditą“ projektą Nr. XVP-105;,Audito komitetas,XVP-105,A.  SkardžiusL.  Pranaitytė,
2025-03-19,2.	Dėl kito komiteto posėdžio,Audito komitetas,XVP-105,A.  SkardžiusL.  Pranaitytė,
